year,wrkstat,marital,childs,age,educ,sex,race
1972,working part time,separated,2.0,43.0,12.0,female,white
1972,working full time,married,4.0,45.0,10.0,male,white
1972,working part time,married,8.0,48.0,13.0,female,white
1972,keeping house,married,1.0,36.0,14.0,female,white
1972,working full time,married,1.0,27.0,12.0,male,white
1972,keeping house,married,8.0,52.0,8.0,female,white
1972,keeping house,married,0.0,20.0,12.0,female,white
1972,keeping house,married,4.0,28.0,12.0,female,white
1972,working part time,married,7.0,48.0,14.0,female,white
1972,working full time,married,8.0,47.0,7.0,male,white
1972,working full time,married,3.0,59.0,12.0,male,white
1972,working part time,widowed,1.0,63.0,13.0,female,white
1972,keeping house,widowed,4.0,80.0,9.0,female,white
1972,keeping house,widowed,0.0,68.0,13.0,female,white
1972,working full time,divorced,5.0,49.0,7.0,female,white
1972,working full time,never married,0.0,21.0,13.0,male,white
1972,working part time,married,5.0,27.0,5.0,female,white
1972,working full time,married,3.0,41.0,11.0,male,white
1972,working full time,married,0.0,31.0,12.0,male,white
1972,working part time,married,4.0,76.0,8.0,male,white
1972,working full time,married,2.0,26.0,12.0,male,white
1972,retired,never married,0.0,73.0,7.0,male,white
1972,keeping house,married,1.0,49.0,8.0,female,white
1972,other,married,6.0,72.0,8.0,female,white
1972,working part time,married,3.0,53.0,6.0,female,white
1972,working part time,widowed,3.0,39.0,10.0,female,white
1972,keeping house,married,5.0,31.0,12.0,female,white
1972,working full time,never married,0.0,52.0,12.0,female,white
1972,working full time,married,1.0,61.0,8.0,male,white
1972,retired,widowed,4.0,85.0,7.0,male,white
1972,"unemployed, laid off, looking for work",married,4.0,54.0,16.0,male,white
1972,"with a job, but not at work because of temporary illness, vacation, strike",never married,0.0,69.0,10.0,female,white
1972,retired,married,3.0,65.0,8.0,male,white
1972,keeping house,married,5.0,41.0,12.0,female,white
1972,working full time,married,2.0,58.0,8.0,male,white
1972,keeping house,married,3.0,57.0,12.0,female,white
1972,working full time,married,3.0,55.0,8.0,male,white
1972,keeping house,married,5.0,47.0,12.0,female,white
1972,working full time,married,0.0,60.0,8.0,male,white
1972,working full time,married,8.0,53.0,12.0,male,white
1972,working full time,married,0.0,57.0,12.0,male,white
1972,working full time,married,2.0,28.0,16.0,male,white
1972,keeping house,married,4.0,48.0,12.0,female,white
1972,working full time,married,2.0,51.0,14.0,male,white
1972,working part time,married,3.0,33.0,12.0,female,white
1972,keeping house,married,2.0,47.0,12.0,female,white
1972,keeping house,married,6.0,36.0,12.0,female,white
1972,keeping house,married,3.0,24.0,11.0,female,white
1972,in school,married,0.0,22.0,15.0,male,white
1972,working full time,divorced,1.0,25.0,12.0,female,white
1972,keeping house,married,2.0,21.0,11.0,female,white
1972,working full time,never married,0.0,29.0,13.0,male,white
1972,working full time,divorced,2.0,26.0,12.0,female,white
1972,working full time,married,2.0,53.0,13.0,male,white
1972,keeping house,married,4.0,44.0,8.0,female,white
1972,keeping house,married,3.0,46.0,9.0,female,white
1972,keeping house,married,3.0,46.0,14.0,female,white
1972,keeping house,married,8.0,60.0,8.0,female,white
1972,keeping house,married,6.0,50.0,8.0,female,white
1972,working full time,married,6.0,37.0,11.0,male,white
1972,retired,widowed,0.0,76.0,11.0,male,white
1972,keeping house,married,1.0,41.0,8.0,female,white
1972,keeping house,separated,2.0,24.0,12.0,female,white
1972,working full time,married,3.0,33.0,9.0,female,white
1972,keeping house,married,2.0,49.0,11.0,female,white
1972,working full time,married,1.0,22.0,9.0,male,white
1972,retired,married,0.0,67.0,8.0,male,white
1972,retired,married,1.0,74.0,9.0,male,white
1972,working part time,married,2.0,37.0,12.0,male,white
1972,working full time,married,2.0,45.0,9.0,female,white
1972,working full time,married,1.0,59.0,8.0,female,white
1972,keeping house,married,0.0,65.0,12.0,female,white
1972,keeping house,married,3.0,67.0,8.0,female,white
1972,working full time,married,0.0,66.0,8.0,male,white
1972,working full time,married,1.0,28.0,16.0,male,white
1972,working full time,married,3.0,37.0,13.0,male,white
1972,keeping house,never married,0.0,72.0,16.0,female,white
1972,in school,married,0.0,22.0,15.0,female,white
1972,retired,never married,0.0,60.0,13.0,female,white
1972,keeping house,married,1.0,60.0,10.0,female,white
1972,working full time,married,2.0,35.0,10.0,male,white
1972,working full time,married,1.0,60.0,12.0,male,white
1972,retired,married,3.0,79.0,16.0,male,white
1972,working full time,married,3.0,45.0,10.0,male,white
1972,working part time,married,2.0,65.0,8.0,female,white
1972,working full time,married,8.0,45.0,12.0,male,white
1972,keeping house,married,3.0,65.0,12.0,female,white
1972,keeping house,married,2.0,22.0,14.0,female,white
1972,retired,married,5.0,60.0,12.0,male,other
1972,working full time,married,4.0,38.0,16.0,male,white
1972,working part time,married,1.0,29.0,12.0,female,white
1972,working full time,never married,0.0,26.0,12.0,male,other
1972,keeping house,widowed,3.0,81.0,12.0,female,white
1972,keeping house,married,4.0,61.0,8.0,female,white
1972,keeping house,married,2.0,71.0,9.0,female,white
1972,working full time,married,2.0,26.0,13.0,male,white
1972,retired,married,1.0,70.0,9.0,male,white
1972,working full time,married,1.0,34.0,12.0,male,white
1972,"with a job, but not at work because of temporary illness, vacation, strike",married,0.0,48.0,11.0,male,white
1972,keeping house,married,1.0,23.0,12.0,female,white
1972,working full time,married,2.0,60.0,10.0,male,white
1972,working full time,divorced,8.0,33.0,9.0,male,white
1972,keeping house,married,4.0,52.0,10.0,female,white
1972,keeping house,married,1.0,55.0,8.0,female,white
1972,keeping house,married,2.0,21.0,10.0,female,white
1972,working full time,divorced,0.0,26.0,12.0,male,white
1972,keeping house,widowed,1.0,77.0,10.0,female,white
1972,keeping house,married,8.0,69.0,8.0,female,white
1972,"unemployed, laid off, looking for work",divorced,0.0,25.0,18.0,male,white
1972,other,married,4.0,43.0,12.0,female,white
1972,keeping house,widowed,6.0,77.0,5.0,female,white
1972,"unemployed, laid off, looking for work",married,6.0,65.0,9.0,male,white
1972,working full time,married,2.0,31.0,9.0,male,white
1972,working full time,married,3.0,65.0,8.0,male,white
1972,"unemployed, laid off, looking for work",separated,3.0,58.0,11.0,male,white
1972,other,married,1.0,63.0,12.0,female,black
1972,working part time,married,1.0,74.0,16.0,female,black
1972,in school,never married,0.0,20.0,14.0,male,black
1972,working full time,married,7.0,42.0,12.0,female,black
1972,working full time,never married,0.0,20.0,12.0,male,black
1972,working part time,married,2.0,53.0,12.0,female,black
1972,working full time,married,0.0,40.0,12.0,male,black
1972,working full time,married,4.0,53.0,8.0,male,black
1972,working part time,never married,0.0,35.0,15.0,male,black
1972,working full time,married,0.0,20.0,12.0,female,other
1972,retired,widowed,0.0,69.0,12.0,female,black
1972,working full time,married,1.0,60.0,12.0,male,black
1972,working full time,married,0.0,45.0,12.0,male,black
1972,working full time,married,2.0,43.0,13.0,male,black
1972,retired,married,2.0,72.0,9.0,male,black
1972,keeping house,married,2.0,28.0,16.0,female,white
1972,working full time,married,2.0,35.0,12.0,female,black
1972,working full time,married,2.0,43.0,19.0,male,white
1972,working full time,widowed,3.0,51.0,14.0,female,white
1972,keeping house,married,5.0,45.0,11.0,female,white
1972,other,widowed,2.0,65.0,15.0,female,white
1972,working full time,married,3.0,48.0,15.0,male,white
1972,working full time,married,2.0,47.0,19.0,male,white
1972,working full time,married,0.0,30.0,16.0,male,white
1972,keeping house,married,8.0,45.0,16.0,female,white
1972,in school,never married,0.0,20.0,13.0,female,white
1972,keeping house,never married,4.0,29.0,12.0,female,black
1972,working full time,married,0.0,54.0,14.0,male,black
1972,working full time,married,1.0,22.0,9.0,female,black
1972,working full time,never married,0.0,48.0,9.0,male,black
1972,keeping house,divorced,2.0,32.0,12.0,female,black
1972,other,divorced,2.0,45.0,12.0,female,black
1972,other,married,2.0,46.0,11.0,male,black
1972,retired,widowed,0.0,60.0,5.0,male,black
1972,working full time,married,3.0,60.0,11.0,female,white
1972,keeping house,married,0.0,76.0,7.0,female,white
1972,keeping house,married,7.0,31.0,12.0,female,white
1972,working full time,never married,0.0,20.0,14.0,male,black
1972,working full time,married,1.0,36.0,20.0,male,black
1972,working part time,married,0.0,56.0,6.0,male,black
1972,keeping house,married,0.0,22.0,12.0,female,white
1972,working part time,married,1.0,29.0,13.0,female,white
1972,working full time,married,2.0,45.0,12.0,male,white
1972,keeping house,married,3.0,44.0,14.0,female,white
1972,working full time,married,1.0,45.0,16.0,male,white
1972,working full time,never married,0.0,49.0,14.0,female,white
1972,other,widowed,2.0,82.0,9.0,female,white
1972,working full time,married,3.0,33.0,13.0,male,white
1972,keeping house,married,3.0,43.0,13.0,female,white
1972,keeping house,married,6.0,38.0,14.0,female,white
1972,working full time,married,2.0,51.0,16.0,female,white
1972,keeping house,married,2.0,26.0,14.0,female,white
1972,in school,never married,0.0,19.0,11.0,male,white
1972,working full time,married,3.0,33.0,16.0,male,white
1972,retired,married,3.0,57.0,16.0,male,white
1972,working full time,married,3.0,46.0,12.0,male,white
1972,retired,widowed,4.0,80.0,6.0,female,white
1972,working full time,married,6.0,55.0,10.0,female,white
1972,working full time,married,1.0,29.0,16.0,male,white
1972,keeping house,married,3.0,29.0,10.0,female,white
1972,retired,widowed,2.0,82.0,8.0,female,white
1972,retired,never married,0.0,66.0,3.0,male,white
1972,retired,married,5.0,68.0,8.0,male,white
1972,working full time,married,2.0,47.0,10.0,male,white
1972,working full time,married,7.0,44.0,14.0,male,black
1972,working full time,married,0.0,29.0,12.0,male,white
1972,working part time,married,3.0,53.0,16.0,female,white
1972,keeping house,married,0.0,49.0,12.0,female,white
1972,working full time,divorced,2.0,25.0,12.0,female,white
1972,keeping house,married,2.0,31.0,16.0,female,white
1972,keeping house,married,2.0,29.0,16.0,male,white
1972,keeping house,married,1.0,21.0,8.0,female,white
1972,keeping house,married,1.0,25.0,10.0,female,white
1972,keeping house,married,3.0,25.0,12.0,female,white
1972,"unemployed, laid off, looking for work",married,1.0,21.0,12.0,male,white
1972,working full time,married,3.0,27.0,8.0,male,white
1972,"unemployed, laid off, looking for work",married,3.0,58.0,12.0,male,white
1972,keeping house,married,5.0,46.0,12.0,female,white
1972,keeping house,widowed,7.0,81.0,8.0,female,white
1972,working part time,never married,0.0,21.0,12.0,male,white
1972,working full time,married,3.0,31.0,12.0,male,white
1972,other,married,4.0,49.0,8.0,male,white
1972,keeping house,widowed,5.0,64.0,4.0,female,white
1972,keeping house,widowed,4.0,75.0,7.0,female,white
1972,keeping house,divorced,4.0,30.0,11.0,female,white
1972,in school,never married,0.0,19.0,12.0,female,white
1972,"with a job, but not at work because of temporary illness, vacation, strike",married,3.0,59.0,10.0,male,white
1972,keeping house,married,2.0,71.0,5.0,female,white
1972,retired,married,3.0,73.0,6.0,male,white
1972,working part time,never married,0.0,19.0,13.0,male,white
1972,working full time,married,4.0,54.0,3.0,male,white
1972,working full time,married,5.0,56.0,12.0,male,white
1972,working full time,married,3.0,54.0,9.0,female,white
1972,working full time,married,2.0,32.0,13.0,female,white
1972,working full time,never married,0.0,63.0,12.0,female,white
1972,working full time,widowed,3.0,48.0,12.0,female,white
1972,in school,never married,0.0,22.0,15.0,male,white
1972,working full time,married,2.0,70.0,14.0,male,white
1972,working full time,married,0.0,64.0,12.0,male,white
1972,keeping house,married,2.0,23.0,10.0,female,white
1972,working full time,married,3.0,59.0,8.0,male,white
1972,keeping house,married,5.0,43.0,12.0,female,white
1972,working full time,married,7.0,59.0,10.0,male,white
1972,keeping house,divorced,1.0,21.0,11.0,female,white
1972,working full time,married,2.0,33.0,12.0,male,white
1972,"with a job, but not at work because of temporary illness, vacation, strike",married,8.0,47.0,12.0,male,white
1972,in school,married,3.0,40.0,12.0,female,white
1972,working full time,never married,0.0,26.0,20.0,female,white
1972,working full time,married,0.0,56.0,14.0,female,white
1972,working full time,married,2.0,35.0,14.0,male,white
1972,keeping house,married,2.0,78.0,9.0,female,white
1972,keeping house,widowed,0.0,83.0,8.0,female,white
1972,working part time,married,2.0,54.0,16.0,male,white
1972,working full time,married,2.0,34.0,14.0,male,white
1972,working part time,divorced,3.0,33.0,12.0,female,white
1972,working full time,married,3.0,28.0,12.0,male,white
1972,working full time,married,1.0,70.0,8.0,female,white
1972,"with a job, but not at work because of temporary illness, vacation, strike",divorced,3.0,49.0,13.0,female,black
1972,working full time,married,2.0,23.0,12.0,female,black
1972,"with a job, but not at work because of temporary illness, vacation, strike",divorced,3.0,47.0,14.0,female,black
1972,other,widowed,1.0,57.0,4.0,female,white
1972,in school,never married,0.0,25.0,16.0,male,black
1972,retired,never married,0.0,60.0,8.0,male,black
1972,"with a job, but not at work because of temporary illness, vacation, strike",married,4.0,33.0,12.0,male,black
1972,working full time,married,2.0,25.0,14.0,male,black
1972,working full time,married,3.0,43.0,17.0,male,white
1972,in school,married,2.0,53.0,16.0,male,white
1972,working full time,married,4.0,43.0,18.0,male,white
1972,keeping house,married,3.0,36.0,12.0,female,white
1972,keeping house,married,3.0,32.0,15.0,female,white
1972,working part time,married,4.0,34.0,12.0,female,white
1972,keeping house,widowed,0.0,78.0,14.0,female,white
1972,retired,married,1.0,73.0,7.0,male,white
1972,keeping house,married,2.0,73.0,12.0,female,white
1972,keeping house,widowed,4.0,70.0,12.0,female,white
1972,working full time,married,2.0,27.0,12.0,male,white
1972,keeping house,widowed,0.0,82.0,10.0,female,white
1972,working full time,never married,0.0,22.0,15.0,male,white
1972,retired,married,3.0,67.0,7.0,male,white
1972,working full time,married,3.0,51.0,14.0,male,white
1972,working full time,married,1.0,49.0,10.0,male,white
1972,keeping house,married,2.0,36.0,15.0,female,white
